LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,SYSTEM_NAME,SCHOOL_NAME,FULL_SCHOOL_ID,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,OUTOFFIELD_FTE,OUTOFFIELD_FTE_PCT
2017-18,FULTON COUNTY,PARKLANE ELEMENTARY SCHOOL,FULTON COUNTY,PARKLANE ELEMENTARY SCHOOL,6603064.0,Teachers,High Poverty,45.2,4.2,9
2017-18,FULTON COUNTY,PARKLANE ELEMENTARY SCHOOL,FULTON COUNTY,PARKLANE ELEMENTARY SCHOOL,6603064.0,Teachers,Total,45.2,4.2,9
2017-18,FULTON COUNTY,PAUL D. WEST MIDDLE SCHOOL,FULTON COUNTY,PAUL D. WEST MIDDLE SCHOOL,6600803.0,Teachers,High Poverty,84.3,24.8,29
2017-18,FULTON COUNTY,PAUL D. WEST MIDDLE SCHOOL,FULTON COUNTY,PAUL D. WEST MIDDLE SCHOOL,6600803.0,Teachers,Total,84.3,24.8,29
2017-18,FULTON COUNTY,RANDOLPH ELEMENTARY SCHOOL,FULTON COUNTY,RANDOLPH ELEMENTARY SCHOOL,6600390.0,Teachers,Total,41.2,5.3,13
2017-18,FULTON COUNTY,RENAISSANCE ES,FULTON COUNTY,RENAISSANCE ES,6600109.0,Teachers,High Poverty,63.7,11.1,17
2017-18,FULTON COUNTY,RENAISSANCE ES,FULTON COUNTY,RENAISSANCE ES,6600109.0,Teachers,Total,63.7,11.1,17
2017-18,FULTON COUNTY,RENAISSANCE MIDDLE SCHOOL,FULTON COUNTY,RENAISSANCE MIDDLE SCHOOL,6600107.0,Teachers,Total,106.7,17.4,16
2017-18,FULTON COUNTY,RIDGEVIEW CHARTER SCHOOL,FULTON COUNTY,RIDGEVIEW CHARTER SCHOOL,6600286.0,Teachers,Total,100.6,8.0,8
2017-18,FULTON COUNTY,RIVER EVES ELEMENTARY SCHOOL,FULTON COUNTY,RIVER EVES ELEMENTARY SCHOOL,6600397.0,Teachers,Low Poverty,54.5,4.6,8
2017-18,FULTON COUNTY,RIVER EVES ELEMENTARY SCHOOL,FULTON COUNTY,RIVER EVES ELEMENTARY SCHOOL,6600397.0,Teachers,Total,54.5,4.6,8
2017-18,FULTON COUNTY,RIVER TRAIL MIDDLE SCHOOL,FULTON COUNTY,RIVER TRAIL MIDDLE SCHOOL,6600402.0,Teachers,Low Poverty,104.9,14.5,14
2017-18,FULTON COUNTY,RIVER TRAIL MIDDLE SCHOOL,FULTON COUNTY,RIVER TRAIL MIDDLE SCHOOL,6600402.0,Teachers,Total,104.9,14.5,14
2017-18,FULTON COUNTY,RIVERWOOD INTERNATIONAL CHARTER SCHOOL,FULTON COUNTY,RIVERWOOD INTERNATIONAL CHARTER SCHOOL,6603066.0,Teachers,Low Poverty,187.4,24.1,13
2017-18,FULTON COUNTY,RIVERWOOD INTERNATIONAL CHARTER SCHOOL,FULTON COUNTY,RIVERWOOD INTERNATIONAL CHARTER SCHOOL,6603066.0,Teachers,Total,187.4,24.1,13
2017-18,FULTON COUNTY,ROSWELL HIGH SCHOOL,FULTON COUNTY,ROSWELL HIGH SCHOOL,6600191.0,Teachers,Low Poverty,241.4,31.6,13
2017-18,FULTON COUNTY,ROSWELL HIGH SCHOOL,FULTON COUNTY,ROSWELL HIGH SCHOOL,6600191.0,Teachers,Total,241.4,31.6,13
2017-18,FULTON COUNTY,ROSWELL NORTH ELEMENTARY SCHOOL,FULTON COUNTY,ROSWELL NORTH ELEMENTARY SCHOOL,6601067.0,Teachers,Low Poverty,64.7,7.2,11
2017-18,FULTON COUNTY,ROSWELL NORTH ELEMENTARY SCHOOL,FULTON COUNTY,ROSWELL NORTH ELEMENTARY SCHOOL,6601067.0,Teachers,Total,64.7,7.2,11
2017-18,FULTON COUNTY,S. L. LEWIS ELEMENTARY SCHOOL,FULTON COUNTY,S. L. LEWIS ELEMENTARY SCHOOL,6600273.0,Teachers,High Poverty,48.1,8.9,18
2017-18,FULTON COUNTY,S. L. LEWIS ELEMENTARY SCHOOL,FULTON COUNTY,S. L. LEWIS ELEMENTARY SCHOOL,6600273.0,Teachers,Total,48.1,8.9,18
2017-18,FULTON COUNTY,SANDTOWN MIDDLE SCHOOL,FULTON COUNTY,SANDTOWN MIDDLE SCHOOL,6600505.0,Teachers,Total,87.6,28.9,33
2017-18,FULTON COUNTY,SANDY SPRINGS MIDDLE SCHOOL,FULTON COUNTY,SANDY SPRINGS MIDDLE SCHOOL,6600603.0,Teachers,Total,102.8,16.6,16
2017-18,FULTON COUNTY,SHAKERAG ELEMENTARY SCHOOL,FULTON COUNTY,SHAKERAG ELEMENTARY SCHOOL,6600398.0,Teachers,Low Poverty,49.7,2.3,5
2017-18,FULTON COUNTY,SHAKERAG ELEMENTARY SCHOOL,FULTON COUNTY,SHAKERAG ELEMENTARY SCHOOL,6600398.0,Teachers,Total,49.7,2.3,5
2017-18,FULTON COUNTY,SKYVIEW HIGH SCHOOL,FULTON COUNTY,SKYVIEW HIGH SCHOOL,6601320.0,Teachers,Low Poverty,8.0,5.1,64
2017-18,FULTON COUNTY,SKYVIEW HIGH SCHOOL,FULTON COUNTY,SKYVIEW HIGH SCHOOL,6601320.0,Teachers,Total,8.0,5.1,64
2017-18,FULTON COUNTY,SPALDING DRIVE ELEMENTARY,FULTON COUNTY,SPALDING DRIVE ELEMENTARY,6600104.0,Teachers,Low Poverty,37.1,1.3,3
2017-18,FULTON COUNTY,SPALDING DRIVE ELEMENTARY,FULTON COUNTY,SPALDING DRIVE ELEMENTARY,6600104.0,Teachers,Total,37.1,1.3,3
2017-18,FULTON COUNTY,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,FULTON COUNTY,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,6600297.0,Teachers,Low Poverty,50.9,3.4,7
2017-18,FULTON COUNTY,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,FULTON COUNTY,STATE BRIDGE CROSSING ELEMENTARY SCHOOL,6600297.0,Teachers,Total,50.9,3.4,7
2017-18,FULTON COUNTY,STONEWALL TELL ELEMENTARY SCHOOL,FULTON COUNTY,STONEWALL TELL ELEMENTARY SCHOOL,6600199.0,Teachers,Total,60.3,7.4,12
2017-18,FULTON COUNTY,SUMMIT HILL ELEMENTARY,FULTON COUNTY,SUMMIT HILL ELEMENTARY,6600100.0,Teachers,Low Poverty,52.1,3.8,7
2017-18,FULTON COUNTY,SUMMIT HILL ELEMENTARY,FULTON COUNTY,SUMMIT HILL ELEMENTARY,6600100.0,Teachers,Total,52.1,3.8,7
2017-18,FULTON COUNTY,SWEET APPLE ELEMENTARY SCHOOL,FULTON COUNTY,SWEET APPLE ELEMENTARY SCHOOL,6600298.0,Teachers,Low Poverty,53.4,2.0,4
2017-18,FULTON COUNTY,SWEET APPLE ELEMENTARY SCHOOL,FULTON COUNTY,SWEET APPLE ELEMENTARY SCHOOL,6600298.0,Teachers,Total,53.4,2.0,4
2017-18,FULTON COUNTY,TAYLOR ROAD MIDDLE SCHOOL,FULTON COUNTY,TAYLOR ROAD MIDDLE SCHOOL,6600591.0,Teachers,Low Poverty,115.3,10.9,9
2017-18,FULTON COUNTY,TAYLOR ROAD MIDDLE SCHOOL,FULTON COUNTY,TAYLOR ROAD MIDDLE SCHOOL,6600591.0,Teachers,Total,115.3,10.9,9
2017-18,FULTON COUNTY,TRI-CITIES HIGH SCHOOL,FULTON COUNTY,TRI-CITIES HIGH SCHOOL,6600691.0,Teachers,High Poverty,173.8,44.3,25
2017-18,FULTON COUNTY,TRI-CITIES HIGH SCHOOL,FULTON COUNTY,TRI-CITIES HIGH SCHOOL,6600691.0,Teachers,Total,173.8,44.3,25
2017-18,FULTON COUNTY,VICKERY MILL ELEMENTARY,FULTON COUNTY,VICKERY MILL ELEMENTARY,6601316.0,Teachers,Total,56.7,3.5,6
2017-18,FULTON COUNTY,WEBB BRIDGE MIDDLE SCHOOL,FULTON COUNTY,WEBB BRIDGE MIDDLE SCHOOL,6600497.0,Teachers,Low Poverty,127.1,12.5,10
2017-18,FULTON COUNTY,WEBB BRIDGE MIDDLE SCHOOL,FULTON COUNTY,WEBB BRIDGE MIDDLE SCHOOL,6600497.0,Teachers,Total,127.1,12.5,10
2017-18,FULTON COUNTY,WELLSPRING LIVING,FULTON COUNTY,WELLSPRING LIVING,6601321.0,Teachers,High Poverty,21.0,0.0,0
2017-18,FULTON COUNTY,WELLSPRING LIVING,FULTON COUNTY,WELLSPRING LIVING,6601321.0,Teachers,Total,21.0,0.0,0
2017-18,FULTON COUNTY,WESTLAKE HIGH SCHOOL,FULTON COUNTY,WESTLAKE HIGH SCHOOL,6605069.0,Teachers,Total,203.3,44.7,22
2017-18,FULTON COUNTY,WILSON CREEK ELEMENTARY SCHOOL,FULTON COUNTY,WILSON CREEK ELEMENTARY SCHOOL,6600405.0,Teachers,Low Poverty,53.0,3.4,6
2017-18,FULTON COUNTY,WILSON CREEK ELEMENTARY SCHOOL,FULTON COUNTY,WILSON CREEK ELEMENTARY SCHOOL,6600405.0,Teachers,Total,53.0,3.4,6
2017-18,FULTON COUNTY,WOLF CREEK ELEMENTARY,FULTON COUNTY,WOLF CREEK ELEMENTARY,6601317.0,Teachers,Total,58.0,8.8,15
2017-18,FULTON COUNTY,WOODLAND ELEMENTARY SCHOOL,FULTON COUNTY,WOODLAND ELEMENTARY SCHOOL,6600702.0,Teachers,Low Poverty,74.4,2.2,3
2017-18,FULTON COUNTY,WOODLAND ELEMENTARY SCHOOL,FULTON COUNTY,WOODLAND ELEMENTARY SCHOOL,6600702.0,Teachers,Total,74.4,2.2,3
2017-18,FULTON COUNTY,WOODLAND MIDDLE SCHOOL,FULTON COUNTY,WOODLAND MIDDLE SCHOOL,6600289.0,Teachers,High Poverty,92.9,28.8,31
2017-18,FULTON COUNTY,WOODLAND MIDDLE SCHOOL,FULTON COUNTY,WOODLAND MIDDLE SCHOOL,6600289.0,Teachers,Total,92.9,28.8,31
2017-18,GAINESVILLE CITY,CENTENNIAL ARTS ACADEMY,GAINESVILLE CITY,CENTENNIAL ARTS ACADEMY,7760193.0,Teachers,Total,65.8,2.6,4
2017-18,GAINESVILLE CITY,ENOTA MULTIPLE INTELLIGENCES ACADEMY,GAINESVILLE CITY,ENOTA MULTIPLE INTELLIGENCES ACADEMY,7762050.0,Teachers,Total,67.7,3.9,6
2017-18,GAINESVILLE CITY,FAIR STREET INTERNATIONAL BACCALAUREATE WORLD SCHOOL,GAINESVILLE CITY,FAIR STREET INTERNATIONAL BACCALAUREATE WORLD SCHOOL,7762550.0,Teachers,Total,44.5,2.0,4
2017-18,GAINESVILLE CITY,GAINESVILLE EXPLORATION ACADEMY,GAINESVILLE CITY,GAINESVILLE EXPLORATION ACADEMY,7760204.0,Teachers,Total,59.3,1.0,2
2017-18,GAINESVILLE CITY,GAINESVILLE HIGH SCHOOL,GAINESVILLE CITY,GAINESVILLE HIGH SCHOOL,7763050.0,Teachers,Total,155.4,13.0,8
2017-18,GAINESVILLE CITY,GAINESVILLE MIDDLE SCHOOL,GAINESVILLE CITY,GAINESVILLE MIDDLE SCHOOL,7760110.0,Teachers,Total,109.0,15.1,14
2017-18,GAINESVILLE CITY,MUNDY MILL ACADEMY,GAINESVILLE CITY,MUNDY MILL ACADEMY,7760211.0,Teachers,Total,34.0,1.0,3
2017-18,GAINESVILLE CITY,NEW HOLLAND CORE KNOWLEDGE ACADEMY,GAINESVILLE CITY,NEW HOLLAND CORE KNOWLEDGE ACADEMY,7760104.0,Teachers,Total,77.5,3.1,4
2017-18,GILMER COUNTY,CLEAR CREEK MIDDLE SCHOOL,GILMER COUNTY,CLEAR CREEK MIDDLE SCHOOL,6610107.0,Teachers,Total,42.1,3.8,9
2017-18,GILMER COUNTY,ELLIJAY ELEMENTARY SCHOOL,GILMER COUNTY,ELLIJAY ELEMENTARY SCHOOL,6610212.0,Teachers,Total,43.5,1.8,4
2017-18,GILMER COUNTY,ELLIJAY PRIMARY SCHOOL,GILMER COUNTY,ELLIJAY PRIMARY SCHOOL,6610113.0,Teachers,Total,41.0,0.0,0
2017-18,GILMER COUNTY,GILMER HIGH SCHOOL,GILMER COUNTY,GILMER HIGH SCHOOL,6610196.0,Teachers,Total,78.3,5.8,7
2017-18,GILMER COUNTY,GILMER MIDDLE SCHOOL,GILMER COUNTY,GILMER MIDDLE SCHOOL,6610112.0,Teachers,Total,47.4,6.0,13
2017-18,GILMER COUNTY,MOUNTAIN VIEW ELEMENTARY,GILMER COUNTY,MOUNTAIN VIEW ELEMENTARY,6610103.0,Teachers,Total,35.5,0.5,1
2017-18,GLYNN COUNTY,ALTAMA ELEMENTARY SCHOOL,GLYNN COUNTY,ALTAMA ELEMENTARY SCHOOL,6631052.0,Teachers,High Poverty,94.5,7.9,8
2017-18,GLYNN COUNTY,ALTAMA ELEMENTARY SCHOOL,GLYNN COUNTY,ALTAMA ELEMENTARY SCHOOL,6631052.0,Teachers,Total,94.5,7.9,8
2017-18,GLYNN COUNTY,BRUNSWICK HIGH SCHOOL,GLYNN COUNTY,BRUNSWICK HIGH SCHOOL,6633552.0,Teachers,Total,178.0,45.0,25
2017-18,GLYNN COUNTY,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,GLYNN COUNTY,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,6634052.0,Teachers,High Poverty,94.0,7.8,8
2017-18,GLYNN COUNTY,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,GLYNN COUNTY,BURROUGHS-MOLETTE ELEMENTARY SCHOOL,6634052.0,Teachers,Total,94.0,7.8,8
2017-18,GLYNN COUNTY,GLYNDALE ELEMENTARY SCHOOL,GLYNN COUNTY,GLYNDALE ELEMENTARY SCHOOL,6630178.0,Teachers,Total,102.5,10.3,10
2017-18,GLYNN COUNTY,GLYNN ACADEMY,GLYNN COUNTY,GLYNN ACADEMY,6634752.0,Teachers,Low Poverty,248.5,40.0,16
2017-18,GLYNN COUNTY,GLYNN ACADEMY,GLYNN COUNTY,GLYNN ACADEMY,6634752.0,Teachers,Total,248.5,40.0,16
2017-18,GLYNN COUNTY,GLYNN MIDDLE,GLYNN COUNTY,GLYNN MIDDLE,6630112.0,Teachers,Total,101.0,21.7,21
2017-18,GLYNN COUNTY,GOLDEN ISLES ELEMENTARY SCHOOL,GLYNN COUNTY,GOLDEN ISLES ELEMENTARY SCHOOL,6630190.0,Teachers,Total,84.0,5.5,6
2017-18,GLYNN COUNTY,GOODYEAR ELEMENTARY SCHOOL,GLYNN COUNTY,GOODYEAR ELEMENTARY SCHOOL,6635052.0,Teachers,High Poverty,108.0,2.4,2
2017-18,GLYNN COUNTY,GOODYEAR ELEMENTARY SCHOOL,GLYNN COUNTY,GOODYEAR ELEMENTARY SCHOOL,6635052.0,Teachers,Total,108.0,2.4,2
2017-18,GLYNN COUNTY,GREER ELEMENTARY SCHOOL,GLYNN COUNTY,GREER ELEMENTARY SCHOOL,6630298.0,Teachers,Total,94.5,11.9,13
2017-18,GLYNN COUNTY,JANE MACON MIDDLE,GLYNN COUNTY,JANE MACON MIDDLE,6630114.0,Teachers,Total,74.0,27.4,37
2017-18,GLYNN COUNTY,"MORNINGSTAR TREATMENT SERVICES, INC. YOUTH ESTATE",GLYNN COUNTY,"MORNINGSTAR TREATMENT SERVICES, INC. YOUTH ESTATE",6630107.0,Teachers,High Poverty,10.0,5.2,52
2017-18,GLYNN COUNTY,"MORNINGSTAR TREATMENT SERVICES, INC. YOUTH ESTATE",GLYNN COUNTY,"MORNINGSTAR TREATMENT SERVICES, INC. YOUTH ESTATE",6630107.0,Teachers,Total,10.0,5.2,52
2017-18,GLYNN COUNTY,NEEDWOOD MIDDLE SCHOOL,GLYNN COUNTY,NEEDWOOD MIDDLE SCHOOL,6630199.0,Teachers,Total,89.0,6.8,8
2017-18,GLYNN COUNTY,OGLETHORPE POINT ELEMENTARY SCHOOL,GLYNN COUNTY,OGLETHORPE POINT ELEMENTARY SCHOOL,6630195.0,Teachers,Low Poverty,56.5,2.0,4
2017-18,GLYNN COUNTY,OGLETHORPE POINT ELEMENTARY SCHOOL,GLYNN COUNTY,OGLETHORPE POINT ELEMENTARY SCHOOL,6630195.0,Teachers,Total,56.5,2.0,4
2017-18,GLYNN COUNTY,RISLEY MIDDLE SCHOOL,GLYNN COUNTY,RISLEY MIDDLE SCHOOL,6630116.0,Teachers,Total,78.2,19.3,25
2017-18,GLYNN COUNTY,SATILLA MARSH ELEMENTARY SCHOOL,GLYNN COUNTY,SATILLA MARSH ELEMENTARY SCHOOL,6630198.0,Teachers,Low Poverty,68.0,1.9,3
2017-18,GLYNN COUNTY,SATILLA MARSH ELEMENTARY SCHOOL,GLYNN COUNTY,SATILLA MARSH ELEMENTARY SCHOOL,6630198.0,Teachers,Total,68.0,1.9,3
2017-18,GLYNN COUNTY,ST. SIMONS ELEMENTARY SCHOOL,GLYNN COUNTY,ST. SIMONS ELEMENTARY SCHOOL,6631056.0,Teachers,Total,70.5,4.2,6
2017-18,GLYNN COUNTY,STERLING ELEMENTARY SCHOOL,GLYNN COUNTY,STERLING ELEMENTARY SCHOOL,6630106.0,Teachers,Total,94.0,3.0,3
2017-18,GORDON COUNTY,ASHWORTH MIDDLE SCHOOL,GORDON COUNTY,ASHWORTH MIDDLE SCHOOL,6640292.0,Teachers,Total,48.2,5.7,12
2017-18,GORDON COUNTY,BELWOOD ELEMENTARY SCHOOL,GORDON COUNTY,BELWOOD ELEMENTARY SCHOOL,6641050.0,Teachers,Total,41.5,2.7,7
2017-18,GORDON COUNTY,FAIRMOUNT ELEMENTARY SCHOOL,GORDON COUNTY,FAIRMOUNT ELEMENTARY SCHOOL,6642050.0,Teachers,Total,30.0,0.6,2
2017-18,GORDON COUNTY,GORDON CENTRAL HIGH SCHOOL,GORDON COUNTY,GORDON CENTRAL HIGH SCHOOL,6640286.0,Teachers,Total,63.9,8.9,14
2017-18,GORDON COUNTY,RED BUD ELEMENTARY SCHOOL,GORDON COUNTY,RED BUD ELEMENTARY SCHOOL,6640190.0,Teachers,Total,40.5,0.0,0
2017-18,GORDON COUNTY,RED BUD MIDDLE SCHOOL,GORDON COUNTY,RED BUD MIDDLE SCHOOL,6640115.0,Teachers,Total,60.6,8.8,15
2017-18,GORDON COUNTY,SONORAVILLE ELEMENTARY,GORDON COUNTY,SONORAVILLE ELEMENTARY,6640110.0,Teachers,Total,44.5,1.6,4
2017-18,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,GORDON COUNTY,SONORAVILLE HIGH SCHOOL,6640106.0,Teachers,Total,85.0,13.8,16
2017-18,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,GORDON COUNTY,SWAIN ELEMENTARY SCHOOL,6640274.0,Teachers,Total,36.5,3.2,9
2017-18,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,GORDON COUNTY,TOLBERT ELEMENTARY SCHOOL,6640176.0,Teachers,Total,36.5,1.8,5
2017-18,GRADY COUNTY,CAIRO HIGH SCHOOL,GRADY COUNTY,CAIRO HIGH SCHOOL,6651050.0,Teachers,Total,82.9,18.9,23
2017-18,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,GRADY COUNTY,EASTSIDE ELEMENTARY SCHOOL,6650185.0,Teachers,Total,60.6,12.0,20
2017-18,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,NORTHSIDE ELEMENTARY SCHOOL,6651550.0,Teachers,Total,41.0,5.1,12
2017-18,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,GRADY COUNTY,SHIVER ELEMENTARY SCHOOL,6653050.0,Teachers,Total,67.5,10.1,15
2017-18,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,GRADY COUNTY,SOUTHSIDE ELEMENTARY SCHOOL,6652050.0,Teachers,Total,58.3,6.2,11
2017-18,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,GRADY COUNTY,WASHINGTON MIDDLE SCHOOL,6650174.0,Teachers,Total,53.3,11.9,22
2017-18,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,GRADY COUNTY,WHIGHAM ELEMENTARY SCHOOL,6651054.0,Teachers,Total,47.1,5.5,12
2017-18,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,6660101.0,Teachers,High Poverty,32.0,9.5,30
2017-18,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,GREENE COUNTY,ANITA WHITE CARSON MIDDLE SCHOOL,6660101.0,Teachers,Total,32.0,9.5,30
2017-18,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,6660401.0,Teachers,High Poverty,48.3,18.3,38
2017-18,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,GREENE COUNTY,GREENE COUNTY HIGH SCHOOL,6660401.0,Teachers,Total,48.3,18.3,38
2017-18,GREENE COUNTY,GREENSBORO ELEMENTARY,GREENE COUNTY,GREENSBORO ELEMENTARY,6660301.0,Teachers,High Poverty,33.0,2.7,8
2017-18,GREENE COUNTY,GREENSBORO ELEMENTARY,GREENE COUNTY,GREENSBORO ELEMENTARY,6660301.0,Teachers,Total,33.0,2.7,8
2017-18,GREENE COUNTY,LAKE OCONEE CHARTER,GREENE COUNTY,LAKE OCONEE CHARTER,6660109.0,Teachers,Low Poverty,80.8,5.6,7
2017-18,GREENE COUNTY,LAKE OCONEE CHARTER,GREENE COUNTY,LAKE OCONEE CHARTER,6660109.0,Teachers,Total,80.8,5.6,7
2017-18,GREENE COUNTY,UNION POINT ELEMENTARY,GREENE COUNTY,UNION POINT ELEMENTARY,6660201.0,Teachers,High Poverty,30.0,2.2,7
2017-18,GREENE COUNTY,UNION POINT ELEMENTARY,GREENE COUNTY,UNION POINT ELEMENTARY,6660201.0,Teachers,Total,30.0,2.2,7
2017-18,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,GWINNETT COUNTY,ALCOVA ELEMENTARY SCHOOL,6671005.0,Teachers,Total,171.0,10.9,6
2017-18,GWINNETT COUNTY,ALFORD ELEMENTARY,GWINNETT COUNTY,ALFORD ELEMENTARY,6671105.0,Teachers,Total,129.5,16.3,13
2017-18,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,GWINNETT COUNTY,ANDERSON-LIVSEY ELEMENTARY SCHOOL,6671016.0,Teachers,Total,143.9,14.4,10
2017-18,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,GWINNETT COUNTY,ANNISTOWN ELEMENTARY SCHOOL,6670282.0,Teachers,Total,105.0,14.3,14
2017-18,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,GWINNETT COUNTY,ARCADO ELEMENTARY SCHOOL,6670382.0,Teachers,Total,136.0,11.9,9
2017-18,GWINNETT COUNTY,ARCHER HIGH SCHOOL,GWINNETT COUNTY,ARCHER HIGH SCHOOL,6671710.0,Teachers,Low Poverty,288.0,60.4,21
2017-18,GWINNETT COUNTY,ARCHER HIGH SCHOOL,GWINNETT COUNTY,ARCHER HIGH SCHOOL,6671710.0,Teachers,Total,288.0,60.4,21
2017-18,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,GWINNETT COUNTY,BAGGETT ELEMENTARY SCHOOL,6671811.0,Teachers,Total,164.0,19.2,12
2017-18,GWINNETT COUNTY,BALDWIN ELEMENTARY,GWINNETT COUNTY,BALDWIN ELEMENTARY,6671816.0,Teachers,Total,200.5,19.6,10
2017-18,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,6671010.0,Teachers,Low Poverty,122.8,13.3,11
2017-18,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,GWINNETT COUNTY,BAY CREEK MIDDLE SCHOOL,6671010.0,Teachers,Total,122.8,13.3,11
2017-18,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,GWINNETT COUNTY,BEAVER RIDGE ELEMENTARY SCHOOL,6670280.0,Teachers,Total,180.5,17.6,10
2017-18,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,GWINNETT COUNTY,BENEFIELD ELEMENTARY SCHOOL,6670109.0,Teachers,Total,191.0,24.1,13
2017-18,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,GWINNETT COUNTY,BERKELEY LAKE ELEMENTARY SCHOOL,6670184.0,Teachers,Total,128.3,12.7,10
2017-18,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,GWINNETT COUNTY,BERKMAR HIGH SCHOOL,6671050.0,Teachers,Total,322.0,56.2,17
2017-18,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,GWINNETT COUNTY,BERKMAR MIDDLE SCHOOL,6670304.0,Teachers,Total,121.5,11.7,10
2017-18,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,GWINNETT COUNTY,BETHESDA ELEMENTARY SCHOOL,6672050.0,Teachers,Total,179.0,20.6,12
2017-18,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,GWINNETT COUNTY,BRITT ELEMENTARY SCHOOL,6673050.0,Teachers,Total,125.0,11.5,9
2017-18,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,6670286.0,Teachers,Low Poverty,149.5,12.9,9
2017-18,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,GWINNETT COUNTY,BROOKWOOD ELEMENTARY SCHOOL,6670286.0,Teachers,Total,149.5,12.9,9
2017-18,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,6670182.0,Teachers,Low Poverty,313.0,59.5,19
2017-18,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,GWINNETT COUNTY,BROOKWOOD HIGH SCHOOL,6670182.0,Teachers,Total,313.0,59.5,19
2017-18,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,6671017.0,Teachers,Low Poverty,97.3,8.9,9
2017-18,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,GWINNETT COUNTY,BURNETTE ELEMENTARY SCHOOL,6671017.0,Teachers,Total,97.3,8.9,9
2017-18,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,6673550.0,Teachers,Low Poverty,170.5,16.6,10
2017-18,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,GWINNETT COUNTY,CAMP CREEK ELEMENTARY SCHOOL,6673550.0,Teachers,Total,170.5,16.6,10
2017-18,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,GWINNETT COUNTY,CEDAR HILL ELEMENTARY SCHOOL,6670389.0,Teachers,Total,182.0,23.7,13
2017-18,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,GWINNETT COUNTY,CENTERVILLE ELEMENTARY SCHOOL,6670173.0,Teachers,Total,126.5,15.3,12
2017-18,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,GWINNETT COUNTY,CENTRAL GWINNETT HIGH SCHOOL,6673750.0,Teachers,Total,369.5,66.0,18
2017-18,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,GWINNETT COUNTY,CHATTAHOOCHEE ELEMENTARY SCHOOL,6670190.0,Teachers,Total,201.5,15.1,7
